毛虫焼くちいさき藁火つくりけり,毛虫
涸れなんと川はいよいよ曲りくねる,涸川
颱風をきし足拭けどしめりとれず,台風
ぎぎとなく子の兜虫稿を継ぐ,兜虫
げじげじや霧にゆらぎてランプの灯,霧
じりじりと頬にふるさとの野の夏日,夏日
すひかづら尾根のかなたの椎の群,忍冬の花
ちやつきらこ舞ふ娘に海が騒ぐなり,ちゃっきらこ
寒明けの咽喉下る水ひびくなり,寒明
桔梗に子の笑ひごゑころころと,桔梗
旧正や三河も果の花祭,旧正月
降る雪のつもる濃淡ありにけり,雪
三河万歳熱の子の瞳が笑ひ出す,万歳
七日はや煤によごれし軒雀,七日
芝居見に妻出してやる女正月,女正月
十三夜みごもらぬ妻したがへて,十三夜
焼跡の道問はれたり夕ざくら,夕桜
寝に戻るのみの鎌倉星月夜,星月夜
青木の実朱をこぞりたり家低く,青木の実
秩父嶺の空さだめなき水葵,水葵
椎若葉小鯵一尾もありがたし,椎若葉
都忘れふるさと捨ててあり久し,都忘れ
二日はや雀色時人恋し,二日
年守りて火を育てをり子と二人,年守る
峯おろしくる風ばかり雪祭,雪祭
老農の眉目しづかに田水沸く,田水沸く
賣文のペンもて火蛾をつぶすなり,火蛾
すがたなき船ぼうぼうと雪のなか,雪
瓜食ふやふるきならのなかにゐて,瓜
桐咲いて逢ひたきひとりふたりかな,桐の花
あきつとぶひかり薄れつ夕鳴子,あきつ
あさあさと日の漣や蝌蚪の水,蝌蚪
あたゝかき雨夜の雛を納めけり,雛
いざよひの薄雲情あるごとく,十六夜
魞挿すや陸の雪景日に穢れ,雪
しづかなる男の怒り扇置く,扇
しろじろと洗ひざらしぬ夏の足袋,夏足袋
そくばくの余命を惜しみ寒灸,寒灸
ちぬ釣に虹立つ涛のしづまりぬ,ちぬ
つゆくさの瑠璃はみこぼす耕馬かな,耕馬
とり出でて花散る黐に蚊帳を干す,蚊帳
ひたひたと担ひこぼしぬ寒の水,寒の水
ユッカ咲く庭芝広く刈られけり,ユッカ咲く
よみかきの灯ともす?（かや）のなごりかな,蚊帳
異腹(ふたはら)の子等の面輪や蛍籠,蛍籠
一壺酒に仲秋無月なるもよし,仲秋
芋の秋初孫ふぐり忘れずに,芋の秋
卯月野のほとけの親にあひに来し,卯月
炎天や死ねば離るゝ影法師,炎天
夏風や昼寝さめたる刺青師,夏の風
河骨に日は照りつゝも梅雨入雲,梅雨入
花ちらす五加木の蜂や垣づたひ,蜂
花芥子や何に濡れたる少女の瞳,芥子の花
花守に歇む鶏晨の風雨かな,花守
花冷えの炉けむりうすき山廂,花冷え
花篝月の出遅くなりにけり,花篝
茅舎忌の夕虹蟇をかゞやかす,茅舎忌
萱草の影澄む水を田に灌ぐ,田水張る
寒見舞したたむ墨のかんばしき,寒見舞
寒釣りの莨火ともす孤影かな,寒釣
寒灯や身に古る月日あきらかに,寒灯
寒凪の落木もろく踏まれけり,寒凪
寒卵産む鶏孤つ飼はれけり,寒卵
甘茶仏虹は海棠より淡く,甘茶
甘藍を胸にかゝへて山羊つれて,キャベツ
観梅の常陸の雪に泊てにけり,観梅
観楓の日をうちすかす梢かな,観楓
雁高し芭蕉を破る風の爪,雁
雁北に秩父は雲の中なるや,雁
既知未知の人生燈火親しけれ,灯火親しむ
菊の月夜々に輝きまさりけり,菊
菊活くる水絨緞にまろびけり,菊
禽獣とゐて魂なごむ寒日和,寒日和
襟巻や畜類に似て人の耳,襟巻
空梅雨の夕凪ぐ魚家の竃火かな,空梅雨
桑解けば雪嶺春をかゞやかす,雪嶺
迎火や六親(りくしん)風のはるかより,迎え火
月光に風のひらめく秋ざくら,月光
肩蒲団渓声耳になれにけり,肩蒲団
現身の黒髪にほふ雛の前,雛
枯菊の香を愛しともむなしとも,枯菊
枯菊を刈らんと思ひつゝ今日も,枯菊
胡瓜もむエプロン白き妻の幸,胡瓜
五月の日眩しとなみだ溢るるか,五月
乞食に似て面白しあきの風,秋の風
向日葵の秋日の蕊となりにけり,秋の日
黒鯛つりに虹たつ涛のしづまれる,黒鯛
今年藁みどりほのかに新娶り,今年藁
咲きのぼる秋暑の胡麻に烏蝶,秋暑
山の墓香煙雲のごとき秋,秋
山深く睦月の仏送りけり,睦月
山茶花の日和に翳のあるごとく,山茶花
山風にもまるゝ影や鳥おどし,鳥おどし
山廬忌の秋は竹伐るこだまより,秋
蚕飼女のまどろみおちし添乳かな,蚕飼
枝蛙喜雨の緑にまぎれけり,喜雨
芝青む朝の鞦韆雨に濡る,青芝
煮凝りの魚の眼玉も喰はれけり,煮凝り
若葉雨なにかやさしくものを言ふ,若葉雨
秀野忌の秋冷触るる薔薇の白,秋冷
秋茄子の露の二三顆草がくれ,秋茄子
秋思あり莨火風に燃えやすく,愁思
秋霖の夕焼ほのと飛燕見ゆ,秋霖
熟れそめて細枝のしなふ柘榴かな,石榴
春さむや庵にとゝのふ酒五合,春寒
春暑く花店朝の水うてり,春暑し
春泥になほ降る雨のつばくらめ,春の泥
春隣る空かたぶけて牡丹雪,春隣
春霰たばしる馬酔木花垂りぬ,春霰
初山のけふも人焼く遠けむり,初山
少女倚る幹かゞやかに百日紅,百日紅
照紅葉且つ散る岩根みづきけり,照紅葉
障子はる影もろともに老いにけり,障子洗う
新涼の剃刀触るゝ頬たかく,新涼
人に似てかなしき猿を回しけり,猿回し
人影す堆の初霜あたたかに,初霜
水櫛の朝さわやかに厨ごと,さわやか
水洟や押して事なき盲判,水洟
青々とまびき束ねぬ唐がらし,唐辛子
青富士の裾のキャンプにめざめたる,キャンプ
静脈のほのかなる手に檸檬きる,檸檬
雪めがね柩車音なく過ぎゆけり,雪眼鏡
雪国の春こそきつれ蕗の薹,雪国
雪折の笹青々とみずきけり,雪折れ
掃きとりて花屑かろき秋うちは,秋団扇
漕ぎわたる波逆浦辺の夕蘆火,蘆火
痩せて人のうしろにありし裸かな,裸
草炎に堪へてひそかや蝮とり,蝮
葬り路の桑の実黒く踏まれけり,桑の実
走馬燈ながるゝごとく人老ゆる,走馬燈
霜の屋根見え山ふかく大厦あり,霜
待宵の四山霧ふかき外厠,霧
大いなる春の火桶にもたれけり,春火桶
茸狩りのわらべこだまに憑かれけり,茸狩
短夜の死ぬるといふは眠ること,短夜
地に落ちて柿栗青し土用東風,土用
遅ざくら残鴨瀞にたゞよへる,残る鴨
茶の花に藁火の埃かゝりけり,茶の花
着ぶくれて老いしと思ふ若しとも,着ぶくれ
仲秋や母に明るき仏の灯,仲秋
昼寝ざめ剃刀研ぎの通りけり,昼寝
朝曇る柘榴の落花掃きにけり,朝曇り
朝夕の潮の遠音も羽子日和,羽子板
冬の蝶睦む影なくしづみけり,冬の蝶
冬の蠅やがてはとづる眼もて追ふ,冬の蠅
湯の町や冬雨あがる宵の靄,冬の雨
灯を置いて飯食ふ蓼の豪雨かな,蓼
働かぬ手にいただくや雑煮箸,雑煮
楢林春禽微雨を愉しめる,春禽
熱湯をむさぼりこぼすたんぽかな,湯たんぽ
梅紅し雪後の落暉きえてなほ,梅
梅二月ひかりは風とともにあり,梅二月
白き息ゆたかに朝の言葉あり,白息
麦秋の亡者を埋むる土の音,麦秋
避暑日誌けふ朝虹を見しことも,避暑
筆ほぐす朱唇の墨も夜涼かな,夜涼
苗木市春の粉雪となりにけり,春の雪
浜木綿に夜の波白き祭笛,浜木綿
貧の香のきこえて煮ゆる根深かな,根深
風の百合雌蕊受粉のよろこびを,百合
葺きあまる色濃き菖蒲一束ね,菖蒲
鳳仙花露の香あまく日に濡れぬ,鳳仙花
防人の歌誦して摘む磯菜かな,磯菜摘む
蓑虫や滅びのひかり草に木に,蓑虫
霧雨にぬるゝそびらや牛蒡ほり,牛蒡掘る
綿摘むや雲のさゝなみ空たかく,綿摘む
毛虫焼く火の舌そよぐ風もなし,毛虫
木の葉髪せめて眸は明らかに,木の葉髪
木の葉髪一生を賭けしなにもなし,木の葉髪
木犀の香や年々のきのふけふ,木犀
木葉髪一生(ひとよ)を賭けしなにもなし,木の葉髪
矢車や谷戸はみどりの朝風に,矢車
遊船の月ふりかはるみよしかな,月
夕ごころはなやぎ迎ふ二星かな,二星
夕風にしはぶき拾ふ落穂かな,落穂
夕霧や地にしづまりし麦の種,夕霧
余花の蝶しばらく波にあそびけり,余花
葉牡丹の渦一本にあふれたる,葉牡丹
竜胆に霧ふる泉澄みにけり,竜胆
緑蔭に眼帯の子をけふも見し,緑陰
佝僂の子の帯うつくしき手毬かな,手毬
暾にぬれて露七宝のあかざかな,露
檸檬青し海光秋の風に澄み,秋の風
玻璃すだれ美容師花に水させる,簾
箒木に秋めく霧の一夜かな,秋めく
茗荷掘る市井の寸土愉しめり,茗荷
蓴生ふ沼のひかりに漕ぎにけり,蓴生ふ
薔薇の息きく胎動をきくごとく,薔薇
藪入のをとめさびたる簪かな,薮入り
蘿蔔の嫩葉の露や秋ひでり,秋旱
跫音の老いしとおもふ夜番かな,夜番
颱風の息づく雨は篠つけり,台風
鰈干す風に小米花の咲きにけり,小米花
そらまめの花のひとみのさかしげに,蚕豆の花
ばつた翔つ弧の入りまじる中をゆく,螇蚚
ほたるぶくろむらさきだちて霧に浮く,蛍袋
まのあたり地かげりゆく寒さかな,寒さ
わが立てし波に乗り出で水すまし,水澄まし
わが凭れる冬木ぞ空の真中指す,冬木
桶に汲み春潮のなほたぎつなり,春の潮
寒鮒の煮くづれて目玉こぼしけり,寒鮒
干瓢の滝なし干され土間暗し,干瓢
岩へ散り紅葉のなほも日を透かす,紅葉
顔寒し話のつぎ穂うしなひて,寒し
客われをじつと見る猫秋の宵,秋の宵
肩をもむ妻の胼の手頬にふれ,胼
枯谿を笑ひ撼がし下りくる,枯れ
採りためて日の匂ひ満つ蕨かな,蕨
傘させば五月雨の冷えたまりくる,五月雨
叱咤せんとして咳入りてしまひしか,咳
短夜の金魚に微塵沿ひ浮けり,短夜
冬深し海も夜毎のいさり火も,冬
独り漕ぐや郭公の森左右にあり,郭公
橡咲けり人等疲れて笑ひやすく,橡の花
瀞の上にさがる蜘蛛あり日に光り,蜘蛛
年ゆくや星座曼陀羅のごとくあり,年逝く
眠り深き鴨を手を拍ち翔たしむる,鴨
ものの種にぎればいのちひしめける,物種
鳥雲に私とっても水っぽい,鳥雲に入る
春月の甘さ奥歯を離れない,春月
爪先は言葉の欠片梅雨明ける,梅雨明
背中ひりひり初蝶が通ったらしい,初蝶
幣ひらひら夜も水口の神います,水口祭
うつくしや扇づくりの苗代田,苗代田
うどん茹でる苗代田圃目の中に,苗代田
けふできて光り一日苗代田,苗代田
この里の苗代寒むといへる頃,苗代寒
さざ波と見れば苗代蛙かな,苗代蛙
しまひ湯の火をがうがうと苗代寒,苗代寒
なつかしや苗代水に畦とぎれ,苗代水
ひと見えぬ苗代寒の鍬ひとつ,苗代寒
もてあます首の長さや苗代寒,苗代寒
ゆたかなる苗代水の門邊なり,苗代水
阿賀の水引いて苗代始まりし,苗代
伊賀泊り苗代寒の星浴びて,苗代寒
一枚の大苗代田歪みをり,苗代田
押入れに灯のさしこめり苗代時,苗代時
火の国は苗代寒と云はれけり,苗代寒
柿の木と放つたらかしの苗代と,苗代
竃の火囲炉裡に移し苗代寒,苗代寒
韓招(からおぎ)も御屯(みやけ)をつくる苗代ごゑ,苗代
幾世継ぐ苗代なれどみづみずし,苗代
稀に書く本名優し苗代田,苗代田
吉野まで沿線苗代時なりし,苗代時
見られをり苗代寒の鍬使ひ,苗代寒
五分保つ苗代水も夏近し,苗代水
江村を苗代辺にも柳かな,苗代
黒姫も妙高も見えず苗代寒,苗代寒
座敷わらし留守を守れる苗代どき,苗代時
山吹の水を引きたる苗代田,苗代田
市中や苗代時の鯰売,苗代時
児ら帰し苗代降りの音の中,苗代
寺と寺つなぐ旅なり苗代田,苗代田
出羽の国苗代に花吹き溜る,苗代
出入る水苗代青くなりまさる,苗代
赤米の神の田に幣苗代寒,苗代寒
雪嶺に風突き当り苗代寒,苗代寒
凧の尾のぞろりと下がりぬ苗代田,苗代田
遅桜苗代つくり来て憩ふ,苗代
朝市の品かずふえて苗代寒,苗代寒
鳥たちの大きな羽音苗代寒,苗代寒
提灯の苗代水に映りゆく,苗代水
土佐は今二番苗代青田中,苗代
尿前や苗代蛙昼鳴きて,苗代蛙
飛騨平湯苗代田毎に温泉をひけり,苗代
苗代から真つ縦に甲斐駒ヶ岳,苗代
苗代と死者を隔つる白襖,苗代
苗代にかげを落してよるの雲,苗代
苗代にきて押しあへる山の風,苗代
苗代につるす目のない鴉かな,苗代案山子
苗代にひたひた飲むや烏猫,苗代
苗代に映りし雲に乗りて蒔く,苗代
苗代に音なし旅の吾等過ぐ,苗代
苗代に花をこぼして桐高し,苗代
苗代に月の曇れる夜振かな,苗代
苗代に歳々の顔うつし老ゆ,苗代
苗代に指深く刺しあそばせる,苗代
苗代に深く大きく足跡澄む,苗代
苗代に水張って夜のけいこ笛,苗代
苗代に苗木漬クるや吉野人,苗代
苗代に落ち一塊の畦の土,苗代
苗代に力あつめて海の風,苗代
苗代のこの泥濘が開田村,苗代
苗代の一寸二寸人老いぬ,苗代
苗代の雨緑なり三坪程,苗代
苗代の規矩の正しき五月富士,苗代
苗代の畦つたふ猫の後ろつき,苗代
苗代の畦より見えて法隆寺,苗代
苗代の月夜ははんの木にけむる,苗代
苗代の今年のひかり湖岸より,苗代
苗代の水のつゞきや鳰の海,苗代水
苗代の水の中なる薄みどり,苗代水
苗代の水の天井風が吹く,苗代水
苗代の水よくみれば流れゐる,苗代水
苗代の水を平らにして眠る,苗代水
苗代の水吹きくぼめ疾風過ぐ,苗代水
苗代の水張りきつて波もなく,苗代水
苗代の青や近江は真つ平ら,苗代
苗代の足跡苗代ある限り,苗代
苗代の二枚つづける緑かな,苗代
苗代の風が役場のなか通る,苗代
苗代の密なる緑いつまでぞ,苗代
苗代の密の苗読み眼をいやす,苗代
苗代の密生密の密なるもの,苗代
苗代の籾に抱きつく源五郎,苗代
苗代の余白にあそぶ岬の雲,苗代
苗代や案山子の鼻もきのふけふ,苗代案山子
苗代や一粁先に艦浮ぶ,苗代
苗代や干し連ねたる何の網,苗代
苗代や逆さに吊りし鴉の羽,苗代案山子
苗代や月かすかなる水の闇,苗代
苗代や犬が遠くをこはがつて,苗代
苗代や沼の真菰と風かよふ,苗代
苗代や生ひ出でしもののかすかなる,苗代
苗代や早起きをして白髪ふゆ,苗代
苗代や鎮守の森の影を濃く,苗代
苗代や田の付く苗字わんさわんさ,苗代
苗代や日と月とある越の空,苗代
苗代や様つけて呼ぶ岩木山,苗代
苗代を覗きおりしが薬師寺ヘ,苗代
苗代寒かこちつ豆腐買うてゐる,苗代寒
苗代寒さそへる雨となりにけり,苗代寒
苗代寒水中の手の大きさよ,苗代寒
苗代寒胎児が母の貌を変ふ,苗代寒
苗代寒父の瞋(いか)りの今はなし,苗代寒
苗代泥膝頭まで女かな,苗代
苗代田に松飾りして農に生く,松飾
苗代田を縫ふて観光馬車がゆく,苗代田
苗代田光るは月のくもりたり,苗代田
苗代風吹いて鰈の旬となる,苗代
鮒跳んで苗代寒の水の上,苗代寒
補聴器をつけて苗代まで歩く,苗代
頬冠りとれば苗代寒の顔,苗代寒
妹がかぶる手拭白し苗代田,苗代田
門に出でて苗代寒とひとりごち,苗代寒
由布岳へ打つ九面太鼓や苗代田,苗代田
誘拐さみし苗代に着き児にパンを,苗代
翼立て苗代の泥を取る初燕,初燕
梟がほうと苗代寒の宵,苗代寒
脛掻いて痕しろくなる苗代寒,苗代寒
霽れ際の明るき雨や苗代田,苗代田
水揺れて出番ありたき余り苗,余り苗
あをあをとして生きてゐる余り苗,余り苗
いつしかに余り苗にも耳や舌,余り苗
くつぬぎにもたせかけけり余り苗,余り苗
ばうばうと長けてゐたりし余り苗,余り苗
ひかり立つものに棚田の余り苗,余り苗
括られしままに根づきて余り苗,余り苗
寄せられて風に戦げず余り苗,余り苗
教会へ百姓がゆく余り苗,余り苗
青山河ほのぼのくもり余り苗,余り苗
夕風や水口に置く余り苗,余り苗
余り苗いつまで待つも出番なし,余り苗
余り苗さざなみ迅くなりにけり,余り苗
余り苗まとめて植ゑして立ち去りぬ,余り苗
余り苗伊吹の風を溜めてをり,余り苗
余り苗紀貫之に捨ててあり,余り苗
余り苗束のままにて長けゐたり,余り苗
余り苗風を集めてゐたりけり,余り苗
余り苗平家の墓に供へけり,余り苗
早苗饗と言へばはるかな祖父の声,早苗饗
早苗饗に猫も参じて膝に乗る,早苗饗
早苗饗のいちにち湯野の湯の熱き,早苗饗
早苗饗のかまどが燃えて炉が燃えて,早苗饗
早苗饗のひたぶる風に硯あり,早苗饗
早苗饗の羽目に挿したる休め鎌,早苗饗
早苗饗の家の子庭木攀ぢ遊ぶ,早苗饗
早苗饗の家高々と農衣干す,早苗饗
早苗饗の御あかしあぐる素つ裸,早苗饗
早苗饗の集落センター賑はへり,早苗饗
早苗饗の人も乗せたる佐渡通ひ,早苗饗
早苗饗の膳の下より小猫かな,早苗饗
早苗饗の袋大きく胡桃の音,早苗饗
早苗饗の椿の古葉掃きにけり,早苗饗
早苗饗の庭先の牛鳴きにけり,早苗饗
早苗饗の土間に届きし栄螺籠,早苗饗
早苗饗の二戸和し月の出づるかな,早苗饗
早苗饗の馬に鶏卵割り呑ます,早苗饗
早苗饗の娘の板橋をとんとんと,早苗饗
早苗饗の夜は紅さして星も酔ふ,早苗饗
早苗饗の夜気ゆるやかに紺を張る,早苗饗
早苗饗やみながにまたの男たち,早苗饗
早苗饗や葛城の嶺々かき消えて,早苗饗
早苗饗や姉の大きな膝頭,早苗饗
早苗饗や子の手にあまる青葉餅,早苗饗
早苗饗や酒豪揃ひの居残りぬ,早苗饗
早苗饗や神棚遠く灯ともりぬ,早苗饗
早苗饗や酢の香吐出す換気扇,早苗饗
早苗饗や田あかりの雨しぶくなり,早苗饗
早苗饗や髪撫でつけし日焼妻,早苗饗
早苗饗や茂吉の家の牛やさし,早苗饗
早苗饗餅搗きたて犇と笹衣,早苗饗
母舞はせつつ早苗饗の父の笛,早苗饗
月を得てさなぶり青し母の唄,早苗饗
山の湯に早苗饗の衆朝より来,早苗饗
子が盛つて早苗饗の飯大盛よ,早苗饗
手伝はぬ娘も早苗饗の輪に入りぬ,早苗饗
掌に受くる早苗饗の餅温かし,早苗饗
ふる里の早苗饗すぎし田風かな,早苗饗
魴鮄の髯脚立てて貌そろふ,魴鮄
ごうごうと一樹のさくら川に入る,桜
たんぽぽや金輪際の真つ昼間,蒲公英
もの音の芯はしぐれの泉かな,時雨
雲の峰音立てて貨車つながりぬ,雲の峰
炎天のとかげのわれを知る呼吸,炎天
重量もつしずかさよチューリップ,チューリップ
身ほとりに一陣の涼残したる,涼し
富士真白諸君も髯を剃れという,富士の初雪
亡きひとの空よりこぼす桐の花,桐の花
木となりておのが落花を眺めゐる,落花
台風去りてつづきを塗ってゐるペンキ屋,颱風
寒に入る音駈けゆきて馬の蹄,寒の入
ジーンズで来て早乙女となりしかな,早乙女
つれだちて早乙女とほき家に入る,早乙女
どこも濡れて夕ぐれ寒し早乙女は,早乙女
悪しく老いたり早乙女の線偸む,早乙女
或る雨の猿の腰掛早乙女に,早乙女
一枚の田に早乙女の集り来,早乙女
柿の木に早乙女の来てもたれけり,早乙女
廓女の植女なりせば眉目透く笠,植女
月青し早乙女ら来て海に入り,早乙女
湖へ出て濯ぐ早乙女米どころ,早乙女
熟睡子の軒早乙女の母に見ゆ,早乙女
梢夜明けて早乙女の動きだす,早乙女
新しきは空と早乙女早苗籠,早乙女
身を固くして早乙女ら田を出づる,早乙女
水の香の早乙女といますれちがふ,早乙女
昔男の塚へ早乙女植ゑしさる,早乙女
早乙女が着替へる納屋の月明り,早乙女
早乙女と別れて急ぐ杉の坂,早乙女
早乙女に雲の上なる夕景色,早乙女
早乙女に花柄一人混りけり,早乙女
早乙女に出会ひぬ雨の古戦場,早乙女
早乙女に水しろがねにたひらかに,早乙女
早乙女に昔のひとのごとく逢ふ,早乙女
早乙女に蜘蛛の囲流れかゝりけり,早乙女
早乙女に昼の鐘鳴る道成寺,早乙女
早乙女のうしろしんかんたるつばめ,早乙女
早乙女のぬれつつ雨をたのしめる,早乙女
早乙女のひかり集めてゐたりけり,早乙女
早乙女の一群すぎぬ栃の花,早乙女
早乙女の一人に眼はなさざる,早乙女
早乙女の唄ひつつ入る深田かな,早乙女
早乙女の加賀笠にして緒の白し,早乙女
早乙女の蛙にわたす日暮哉,早乙女
早乙女の休んで居れり水車,早乙女
早乙女の憩ひの色に杉木立,早乙女
早乙女の月負へば畔細るなり,早乙女
早乙女の耳の産毛の金色に,早乙女
早乙女の手足忘るるまで疲れ,早乙女
早乙女の出を待ちて鷺舞ひにけり,早乙女
早乙女の尻よそ者を通しをり,早乙女
早乙女の裾を下して羞ぢらへり,早乙女
早乙女の足もて足を洗ひけり,早乙女
早乙女の足袋脱いでゐる寺の縁,早乙女
早乙女の昼餉の足の泥乾く,早乙女
早乙女の低き鳥居をくぐりけり,早乙女
早乙女の日足を見るや笠の内,早乙女
早乙女の髪長かれと蝶の渦,早乙女
早乙女の紐一すぢが身に紅し,早乙女
早乙女の戻りて閾まだ越さず,早乙女
早乙女の夕べは家鴨担ひ売る,早乙女
早乙女の袂ほどきし書餉かな,早乙女
早乙女は乳まで降りのぬれとほり,早乙女
早乙女も影となる田の薄茜,早乙女
早乙女も加賀の夜風のひとりなる,早乙女
早乙女や街道の砂利いたがりつつ,早乙女
早乙女や茅花のわたをふきもどる,早乙女
早乙女や手甲をかくる手を伸べて,早乙女
早乙女や泥手にはさむ額髪,早乙女
早乙女を船より上げぬ最上川,早乙女
大原女のけふ早乙女として濡れき,早乙女
鉄橋をかへる早乙女星ふやし,早乙女
田植女が夕べの水に映り澄み,植女
田植女のまろび寝ふかし荒筵,植女
田植女の駅へ時計を見に来をり,植女
田植女の手にひらひらと鮒あたり,植女
田植女の誰も火がまつ家路あり,植女
田植女の泥手洗ふて小櫛かな,植女
田植女の踏切の石濡らしゆく,植女
白いさぎよし早乙女の膝がしら,早乙女
暮れて田を上がる早乙女灯が待てり,早乙女
里山を映し早乙女待つばかり,早乙女
熨斗を頭に植女幼き膝がしら,植女
秋燕に立山青き展墓かな,秋燕
温泉の町に翅垂れたる夜霧かな,夜霧
青蘆に夕波かくれゆきにけり,青蘆
明日越ゆる大雪渓の茜かな,雪渓
天草を望む普賢にとんぼ飛ぶ,蜻蛉
あやめ咲く池のほとりの野馬かな,あやめ
幾曲りして見え初めし夏の峰,夏の山
一としきり称名瀧は雲間かな,滝
いづくより湧ける清水や黄楊の奥,清水
雲海の中に石楠花盛りなる,石楠花
雲仙や霧ながれくるかやの中,蚊帳
雲仙や下よりおこる雲の峰,雲の峰
偃松の花を抱きて蟬鳴けり,蟬
門涼み新湯古湯のホテルかな,納涼
脚下より天草灘の風涼し,涼し
雲深く細き徑ある登山かな,登山
黒百合と長之助草とに雲這へる,百合
黒百合の花撓み咲く岩襖,百合
黒百合や石ふみ落す地獄谷,百合
黒百合やこれより先は信濃みち,百合
薫風やホテルばかりの温泉の町,薫風
ゴルフ場をよぎる徑は登山道,登山
山上に神の沼ありかきつばた,杜若
滴りにかんかん帽をぬらしけり,滴り
石楠花や賽の河原の石の塔,石楠花
涼しさの温泉煙罩めて樹海かな,涼し
雪渓を見上げ見おろし憩いけり,雪渓
蟬涼し立山口の草鞋店,涼し
立山の晴れて群れ飛ぶ蜻蛉かな,蜻蛉
茶屋一つ見つけて入れば雷霽るる,雷
梅雨の路遮るへくそ葛かな,梅雨
天霧らふ空にこふだまや夏神楽,夏神楽
登山標横文字にても書かれ居り,登山
夏凪の天草島を數えけり,凪
虹かかる雲仙岳を歩きけり,虹
葉櫻やドラ鳴り渡る山ホテル,葉桜
旗立てて高く茶店（ちゃや）あり夏の山,夏の山
果もなき海の空なり雲の峰,雲の峰
日の出拝む日焼の顔の列びけり,日焼
牧の駒つと駈りけり雲の峰,雲の峰
弥陀ヶ原浄土をかけて時鳥,時鳥
室堂に奏す神楽や明け易き,短夜
闇衝いて室堂を発つ登山かな,登山
夕虹に雲仙岳の噴湯かな,虹
浴衣着て外国人や門涼み,涼し
雪谿や立山颪鳴り渡り,雪渓
雷鳥の遊ぶ岩根の捨扇,雷鳥
雷鳥の飛び去りしかば歩きけり,雷鳥
雷鳥や雪ややとけて五月晴,雷鳥
雷鳥を見上ぐる方に雲の峰,雷鳥
老鶯や樹海のなかの普賢徑,老鶯
老鶯や溶岩（ラバ）に松ある散歩道,老鶯
六月の雪に憩ひぬ裏普賢,六月
瀧見ゆる賽の河原に憩ひけり,滝
漂へるもののかたちや夜光虫,夜光虫
緑陰や守る子いたはる支那婦人,緑蔭
暁の雲のはなるる紅葉かな,紅葉
秋草やいただき近く放ち馬,秋草
秋の雲剣見え来て立山は,秋の雲
秋晴に天草灘の濃ゆかりし,秋晴
秋晴や草生の中の苜宿,秋晴
天の川地獄けむりに傾きぬ,天の川
有明の海眞下なる紅葉かな,紅葉
有明の月に雲仙眠るかな,月
漁火も島の灯もあり天の川,天の川
頂を下り来る霧の翅かな,霧
映り澄む月の遠さよ山の池,月
雲仙に雲かかりゐる花野かな,花野
雲仙の霧の中なる灯かな,霧
雲仙の地獄めぐりぬ紅葉狩,紅葉狩
雲仙の大秋晴に来りけり,秋晴
雲仙のとつくにひとも明治節,明治節
雲仙の古き道なる木槿かな,木槿
雲仙のホテルの前の踊かな,踊
雲仙の峰高々と渡り鳥,渡り鳥
雲仙の四山静かに今朝の秋,立秋
雲仙の良夜をあるく領事かな,良夜
雲仙や大空晴れて四方の秋,秋
雲仙や山ふところの牧の秋,秋
大空に雲噴いてゐる紅葉かな,紅葉
大空に立山澄めり今朝の秋,立秋
音立てて散り来る紅葉月の宿,紅葉
温泉煙の雲になりゆく紅葉かな,紅葉
温泉煙の上れる山の紅葉かな,紅葉
温泉宿出て地獄巡りや夕紅葉,紅葉
かえる見る紅葉がくれの紅葉かな,紅葉
輝やかに草の花咲く弥陀ヶ原,草の花
かぎりなく流るる雲や夕紅葉,紅葉
枯もみぢとろろとろろとかげろへり,紅葉
今日の月地獄地獄のけぶりかな,月
霧の中地獄鳴動するばかり,霧
霧晴るるゴルフリンクの小旗かな,霧
霧ふかき山ふところの温泉町かな,霧
銀漢やいでゆ流るる山の原,天の川
暮れ近き雲仙岳や秋の虹,秋の虹
暮れて着く山のホテルや紅葉狩,紅葉狩
下山道小浜にとるや秋の海,秋の海
高原の秋やホテルの菌飯,茸
ここよりは紅葉のおほき仁田の茶屋,紅葉
志す普賢の上の鰯雲,鰯雲
腰かけて霧の晴れ間を待ちにけり,霧
さかんなる入日なるかな秋の海,秋の海
しばらくは紅葉も人も雲の中,紅葉
小地獄へ路くだりゆく野菊かな,野菊
不知火の海見えわたる紅葉かな,紅葉
仁田原（にたばる）の岩に照る日や女郎花,女郎花
新涼や町としもなく灯りたる,新涼
すれちがふ異人の持てる紅葉かな,紅葉
そそりたつ帆柱石や秋晴るる,秋晴
立山に雪降ったぞ栗拾ふ,栗
立山に雪ふれば秋袷,秋袷
立山の日に日にしろし獺祭忌,子規忌
棚雲の間々の紅葉かな,紅葉
溪々のもやうすれ行く紅葉かな,紅葉
谿深く流れし溶岩（ラバ）やむら紅葉,紅葉
稚児落の瀧に来りぬ夕紅葉,紅葉
頂上の大展望や花芒,芒
つぎの嶺紅葉のひまに見えそめぬ,紅葉
月の輪の立山熊や獵の月,月
長崎は今日は見えたり紅葉晴,紅葉
人なれて馬近づける桔梗かな,桔梗
日斜めに大雲仙の紅葉かな,紅葉
ひんがしに阿蘇の煙や紅葉晴,紅葉
深々と水音こもる紅葉かな,紅葉
噴火口近くて霧が霧雨が,霧
道しるべ磐に彫りある紅葉かな,紅葉
道づれとなる外人や紅葉狩,紅葉
