河 凍る うす もも色 の 唇 を 閉じ ,凍る
静脈 の 一脈 冬 の 水族館 ,冬
かまきり の 卵嚢 より の 寒 暮 光 ,蟷螂
土曜日 は 我 も さざなみ 蒸 鰈 ,蒸鰈
闇 生 まる 花桐 二本 歩み寄り ,桐の花
みどりの 夜 子 は 一本 の 眠れる 矢 ,緑
のたりのたり と 海 は 死に ゆく 蛍草 ,蛍草
げん の しようこ から 夕闇 の 子守唄 ,げんのしようこ
地下鉄 晩夏 翅 毟ら れ し 者 ら 乗せ ,晩夏
瓶 中 の 蝮 の 夢 や 天の川 ,天の川
葛の葉 を 繰り出す 夜 の 機械 あり ,葛
眠る 子 は 大きな しずく 葛 の 谷 ,葛
近づけ ば 暗黒 で あり 大紅葉 ,紅葉
谷底 の 螺鈿 と なりて 残る 虫 ,残る虫
ジャズ が 湧く 蔦 ことごとく 枯れ 尽くし ,枯れ
雪 暗 の 木々 が まぶた を 開く 音 ,雪
長距離走 者 （ マラソン ランナー ） おそらく 冬 の かすみ 草 ,冬
雪 の 夜 の 画集 展 け ば 鳥 柱 ,雪
永劫 の 酸性雨 なり 兎の眼 ,兎
陸奥 の 国 襤褸 の 中 に 星座 組み ,
祖霊 集める ため 寒鯛 の 目玉 喰う ,寒
阿弖流為 （ あて るい ） の 鼓膜 を 張り し 春田 なり ,春田
野 に 拾う 昔 雲雀 で あり し 石 ,雲雀
チエルノブイリ 夜 の 菫 の その 先 に ,菫
人頭 に 鳥 身 みどり の 夜 を 歩き ,緑
畦 を 来る 一本 足 や 夏 雲雀 ,夏雲雀
梅雨 の 夜 の 書物 に 海 が 一つ ずつ ,梅雨
艮 に 棲め ば 眼窩 に 光り 苔 ,光り苔
アトピー性皮膚炎 の わが 月見草 ,月見草
族 集 えり 一 人 は 赤き 眼 の 大 蛾 ,蛾
波音 に 鉄道草 の 月日 あり ,
勾玉 の 中 に 醒め たる 秋 の 雨 ,秋の雨
宵闇 の 末 の 松山 より 少年 ,宵闇
海 の 音 聞く ため に 祖母 禾 と なる ,
霧 の 国 ? も 樺 も 目玉 あり ,霧
子 の 喉 の 火柱 見える 秋 の 暮 ,秋の暮
愛咬 の まま 陸前 の 月夜茸 ,月夜茸
坂口安吾 と は 霜月 の 蝶番 ,霜月
顔 に 水 は じき て 痛し 斧 始 ,斧始
外套 の 隠し ざらざら 狐 見 に ,外套
親鸞 も きさらぎ の 田 も 無一物 ,如月
さめ て ひとり 赤子 が 雛 囃子 聴き ,雛
火 に 椿 投じ て 杜 国 忌 を 修す ,椿
紅梅 や 崋山 幽 居 に 糸車 ,紅梅
春 闌 くと 朱 （ あけ ） 立ちのぼる 松 の 幹 ,春
蛇 に 石 ぶつけ おのれ が ぐし やぐ しや に ,蛇
氷室 へ の 径 刈り あり て ひとつ 族 （ まき ） ,
蠅帳 を なつかし がり て 蠅 とまる ,蠅除
鋸 （ のこ ） の 歯 の 手前 こまか や 初嵐 ,初嵐
佛 壇 に 電球 （ たま ） の 買 ひ 置き 花慈姑 ,
爐 に 野菊 溢れ しめ 堀辰雄 邸 ,野菊
かまきり の 顎 が は づれて 泣き を り ぬ ,蟷螂
冬 に 入る 牡丹 の 木 に けもの の 毛 ,冬
風音 の ごつごつ し たる 鳰 ,鳰
間八 （ かんぱち ） の 尾鰭 に 打た れ 年 新た ,年新た
若潮 の 戸田 （ へた ） の 入江 に 風邪 家族 ,風邪
さくらの 夜 不意 に 蛇口 が 水こ ぼす ,桜
達治 忌 や 終 の 花火 の みどりいろ ,達治忌
早苗 束 放ら れ みどり 頑是 なし ,早苗
北国 は いま も 流刑 地 閑古鳥 ,閑古鳥
木 楸 の 花 荒行 の 生涯 ぞ （ 悼 楸邨 先生 ) ,花
雪 溪 の 山 もろ とも に 細り けり ,雪
真夜中 に 麦茶 が 減り ぬ 誰 も ゐ ず ,麦茶
一斉 にも の 食む 春 の 夕まぐれ ,春
春 の 夜 の 胸 鰭 で 泣く 魚 なり けり ,春
いま も 遺る 奉公 袋 麦 の 秋 ,麦の秋
金剛 の 青葱 拔 かめ 朝まだき ,葱
五月五日 全き 富士 と 逢う て 去る ,五月
高階 に 素足 を 拭 ふ 夏 は 来 ぬ ,夏来る
扉を開けて 閉め て 六月 た かぐ も り ,六月
乳 沁み の 上布 の 織人 不知 か な ,上布
汝 は 伽藍 夕べ ときめく 蝙蝠 よ ,蝙蝠
長巻 の 繃帯 ゆるみ 梅雨 の 月 ,梅雨
唇 の 二 枚 を 合せ 吹く 空 蟬 ,空蟬
白南風 や 沖 に 真昼 の 地震 おこる ,白南風
高空 に 鷹 が 瞠 れる 今朝 の 秋 ,今朝の秋
虚空 より 遊糸 到れ り 漆 の 木 ,遊糸
天水 や 桔梗 不意 に 立ちあがる ,桔梗
寒 蟬 の 胸 乳 を 締 むる 長 啼き や ,寒蟬
黒衣 着 て ゆく 月明 の 切通し ,月
味方 と な せる 朱欒 一 箇 を 枕上 ミ ,朱欒
水鳥 の 嘴 の さき ざき 近つ 淡海 ,水鳥
海坂 を 斜め のぼり や 春 祭 ,春祭
水 を 煮 て こころ 濁れ り 建国 祭 ,建国祭
囀 の 片岡 に 頭 休め ゐる ,囀
陽炎 に 母 の 襤褸 を 吊る 日曜 ,陽炎
鍵 束 の 鍵 みな 合 は ぬ 春 の 暮 ,春
泣きじゃくる 魂 ひとつ 春 夕べ ,春夕べ
花時 の 舌 の 根 に おく 熱さまし ,花時
根の国 へ 手足 を 伸ばす 朧 か な ,朧
この 夏 や 眷属 は みな 飛蚊症 ,夏
桑 酒 を 醸し 阪東 育ち か な ,桑
ふるさと や 顔 の まとも を 蟬 が うつ ,蟬
初秋 の 逆光 に 入る 鳥 の 数 ,秋
句合せ や 五 位 啼き わたる 屋根 の 上 ,五位鷺
いつ より の 身 の 斜め ぐせ 芒 原 ,芒
兄 と 二人 蜩 山 に 空腹 なり ,蜩
天の川 余白 を 多く 書く 手紙 ,天の川
月光 や 葦 の 繁り の 中 も 葦 ,葦
長き夜の や はら か すぎる 枕 か な ,長き夜
天使 祭 棒 パン と 棒 胸 に 抱き ,天使祭
榠櫨 一 顆 置け ば 傾ぎ て 個室 なり ,榠櫨の実
秋 を 聴く 肺 あたたかき 姉妹 ,秋
敗 荷 の 地中 管弦楽 お こらむ ,敗荷
西方 に 富士 の 山 あり 火 を 焚け り ,焚火
海ゆかば 海 に 橋 なし 昭和 果 つ ,
鑑真 の 海 押し ひらき 白梅 は ,白梅
早梅 や 海 売る ため の 拇印 捺す ,早梅
鶴 帰る 海へ こだま を 返し つつ ,鶴帰る
波音 は 天 に 帰ら ぬ 桃 の 花 ,桃の花
山ざくら ふかい 空 から 人 招く ,山桜
春 の 猫 薄刃 の よう な 水 を 飲む ,春の猫
野 に 死ぬ と 思う て いる のに 春 畳 ,春畳
西行 忌 壁 を はみだす 藁 の 月 ,西行忌
紫木蓮 白い 柩 が ふと 過ぎる ,紫木蓮
触れ て みる 駱駝 の 瘤 に 五月 来る ,五月
花季 （ どき ） の 壁 に 人体 解剖 図 ,花季の
死 の 際 に 青空 が 押す 花 こぶし ,花こぶし
さん さん と 蝶 の こわれる 石地 ,蝶
尺蠖 の 立つ て いぶかる 空 の 紺 ,尺蠖
水底 の 蝌蚪 それぞれ に 国 ざかい ,蝌蚪
この 海 に 死ね ば 一生 透きとおる ,
空 瓶 と 遠雷 ひとつ 海 に 浮く ,雷
鳥 たち に 素顔 を 見せ ぬ 鳳仙 花 ,鳳仙花
凌霄 の 日花 （ ひばな ） の 果て の 火のたま り ,凌霄
父の日 を 信濃 へ 越える 切通し ,父の日
慈悲心鳥 こだま の 奥 は 濡れ て おり ,慈悲心鳥
蜜柑 の はな 波 に マリア の 鐘 ひびき ,蜜柑
白墨 の 粉 で 虹 書く 花鳥 忌 ,虹
木 に のぼり 遠国 へ ゆく かたつむり ,蝸牛
船霊 の 湾 に 赤絵 の 皿 を 積み ,
な わ とび の 縄 の 中 なる 青山 河 ,青山河
蟬 の 穴 木 の 沈黙 の 裏側 に ,蟬
えご の 花天 の 秤 は 傾け り ,えごの花
からだ 中水 の 音 する 蛇 の 殼 ,蛇
ランバダ を 踊り 原爆 など 知ら ぬ ,原爆
水 を 欲 る 被爆 の 手 あり 硝子 器 に ,
声 を 出す 夾竹桃 も 被爆 の 木 ,夾竹桃
汚染 魚 を 包ん で 濡れる 夕刊紙 ,
乱心 の 蛍 も あり て 水 の 罠 ,蛍
むらさき の 花 に 動悸 の あり に けり ,紫
青 を 着 て 人 の 没 後 を 焼 茄子 ,焼茄子
水音 の わが身 を ぬける 蛍 か な ,蛍
ひまわりの日 没 と いる 無蓋 貨車 ,向日葵
さざ波 の 化石 に とまる 黒揚羽 ,揚羽
かたつむり 空 描き 足し て 昏れ に けり ,蝸牛
立葵 この 垂直 の ながし 眼 よ ,立葵
鶏頭 の 緋 は いくつ も の 扉をあけて ,鶏頭
夕空 に 祖 の あつまる 木守 柿 ,木守柿
山国 の 鬼 に 声 出す 唐辛子 ,唐辛子
みんみん の 峠 を 越え し 風呂敷 よ ,蟬
磨崖仏 霧 の 額 を 集め 合う ,霧
七夕 や 王様 クレヨン 散らかり て ,七夕
野 仏 の うしろ ざぶざぶ 芹 洗う ,芹
清し この 静か なる 夜 を 被爆 し て ,聖夜
てのひら で 風 あたためる 花 八つ手 ,花八つ手
藁 を 打つ 石 も 禿頭 冬 の 家 ,冬
人 の 死 の 伊勢沢 庵 を 皿 に 盛る ,沢庵
冬 の 田 に 鍬 を 残し て 飯 を 喰う ,冬
日 の 暈 へ 家中 荒く 麦 を 打つ ,麦を打つ
はるか なり 赫 土山 の 水 喧嘩 ,水喧嘩
露草 に 濡れ て また 泣く 隣 の 子 ,露草
おお ひでり 鶏 が ついばむ 父 の 影 ,大旱
雨 止め ば 羽 抜鶏 まで で て 来 たる ,羽抜鶏
法灯 や 瓜 の 頭 の 黒 々 と ,瓜
満月 の 水 越え て くる 盆 の 唄 ,盆の唄
ま 昼間 の 木々 を 叩い て 山 を 売る ,
みんな で て 水 呼ぶ 村 の 烏瓜 ,烏瓜
猪 を 吊る 棒 かんかん と 日差し き て ,猪
夜っぴて の 厠 明り と 梟 と ,梟
風 の 村 伏せ て 瞳 つむる 地鶏 か な ,
鰤 の 頭 ひょうひょうと 雪 の 庭 に ,鰤
ふるさと の しぐれ ぐもゆく 鬼 の 面 ,時雨
赤子 泣く 水 すれすれ に 燕 き て ,燕
白昼 の 風 の むく ろ の 花 じゃ が よ ,花じゃが
濁流 へ 人 の あつまる 山 の 国 ,
父と子 と 鉄砲水 を 見 にゆ けり ,鉄砲水
かり が ね や 山 の 水 曳く めし 処 ,かりがね
荒び つつ 山 の 掟 の 十三夜 ,十三夜
芹 なずな 子 は さ さ 濡れ の 膝 の 上 ,芹
生国 の 白無垢 明り 寒 の 水 ,寒の水
山火事 の 二日 続き の 飯 握る ,山火事
冬 人足 みな 立ちあがる 灰神楽 ,冬
春 の 暮 両手 ひろげ て 鶏 を 追う ,春
父 を 呼ぶ ついに 泥田 と なっ て い て ,
産み たれ ば 山 から 提灯 降り て 来る ,
菜の花 や 産婆 の 札 が 消え て い た ,菜の花
笹山 は 髭 だ よ 青き 村人 ら ,青き
赤飯 を 炊い て 家中 泣き に けり ,
山中 に 夜 干し の 褌 （ みつ ） の 静か なり ,
かぶとむし 一晩 凄し 紙袋 ,甲虫
一隅 の 冬至 かぼちゃ に 日 が 当る ,南瓜
糧 という 霧 の 家 に は 霧 の 鯉 ,霧
闇 行く は 葱 かも 知れ ぬ 父 かも 知れ ぬ ,葱
棧 俵 村 に 狐 の 雨 が 降る ,
水平 に 山 を 見る ため 棺 に 寝る ,
野火 消え て 山彦 山 へ 還り ゆく ,野火
きさらぎ の 竹 を 担い で 田 を 祀る ,如月
むささび の 神 の 影 とぶ 山 の 水 ,むささび
あかがね の 村人 過 ぎるざんざ 降り ,
産屋 灯 の もれ て いろ ずく 蛇苺 ,苺
死 飛脚 昼 から 時化 に ぶっつかる ,
伊勢山 中 霧 の 一座 が き て 泊る ,霧
雪 の 焚火 藁人形 を 抱い て き て ,雪
この 土 を 継が し たい から 梅の花 ,梅の花
藁 を 打つ 老人 またたくま に 消え ぬ ,藁を打つ
日本海 に 稲妻 の 尾 が 入れ られる ,稲妻
山脈 に 耳 あり 夜 の 石 つぶて ,
はればれ と 野 を 折り畳む 老婆 か な ,
神々 の あくび が 桜 を 枯らす の か ,桜
夏草 に 沈み し 兄 は 臼 なり き ,夏草
髪 な びく 惑星直列 の 夜 よ ,
君 が ため うしろ の 海 を たち 割ら ん ,
狐 ら も 夜霧 の 上の 風 を 聴け ,狐
かごめかごめ Ｓｕｓａ から 須佐 へ 睡魔 発 （ た ） つ ,
我 を 待つ 雲 の 黄金海岸 か ,
梟 の 夢 にも 船 の 大鏡 ,梟
ひん が し に 霧 の 巨人 が よこたわる ,霧
のち の 世 の 杖 衝坂 （ つえ つき ざか ） の 無月 か な ,無月
見逃さ じ 渚 の 森 の 白き 犬 ,
月光 に 震え て いる の は 橋 だけ か ,月光
ヒロヒト の sunset に ぞ 粥 すする ,
ふるさと は 海 に 溺れよ 茜 雲 ,
タメトモハゼ に 今上天皇 かかずらう ,鯊
塵 さわぐ 七つ の 鉄 の 橋 の 上 ,
朝市 に 垂れ 目 の 土井たか子 が 来る ぞ ,
海 痩せ て 浜 痩せ て この 大男 ,
油 の 柱 に かくれ て 神 は 哭き たまう ,
アッラー の 耳 と 耳 の あいだ で 暁 を 待つ ,
一月 や パトリオット は 豚 の 華 ,一月
男娼 は 砂 で 五感 を 磨く なり ,
征 アラブ 大将軍 は いぼ むしり ,いぼむしり
雀 の 国 の 雀 の ミサ に まぎれこむ ,
あわ なみ のみ こと を さらう 遊び か な ,
さ ね かずら 八雲 大王 入日 の 宴 ,さねかずら
群れ 騒ぐ 鴎 にかけて この世 を 愛す ,鴎
木 の 国 の 影長 姫 （ かげ な が ひめ ） の 子守唄 ,
なぎ の 葉 を 未来のイヴ の てのひら に ,凪
兄達 の 枕 は さくら 熊野灘 ,桜
赤ん坊 に 大泉 門 や 韮 の 花 ,韮の花
この 年 の 烏揚羽 の 墨 淡し ,揚羽
花野 径 アイスクリーム 工場 まで ,花野
もみ づる や 日暮 の 昏 さと も 違 ふ ,紅葉
一茶 の 裔 （ すゑ ） 鰍 突く 籍 （ やす ） 研ぎ ゐ たり ,鰍
いま 生れ し 仔牛 湯 拭き も 小春 凪 ,小春
琴 の 音 に 耐 ふる 琴柱 や 十二月 ,十二月
熟柿 食ひ 子規 大人 の こころ もち ,柿
ぞくぞく と 雪 が 木 につき 諏訪 神話 ,雪
大寒 や 一 痕 も なき 穂高 嶽 ,大寒
春立 つや 醪 （ もろみ ） に 櫂 の 夢うつつ ,春立つ
からまつ の 枝 剪 り ため て 春の 道 ,春
少年 は 兎 飼 ふ べし 春 の 月 ,春の月
楸邨 の 和魂 （ に ぎたま ） 春 の 胡桃 か な ,春
隕石 の 旅 の はる けし なめく ぢ ら ,なめくぢら
黒 鯉 は 自意識 つよし 夏至 の 家 ,夏至
郭公 の なに も 触れ ざる 声 透る ,郭公
赤魚 （ あかう を ） を 焼き たる 灰 を 篩 （ ふる ） ひ を り ,
三伏 の 葛西 や 鯉 の 縹色 ,三伏
滴り の 金剛力 に 狂 ひな し ,滴り
白菜 や 大往生 の 日向 婆 ,白菜
露 の 玉 疾駆 の 鞭 の 多 すぎ し ,露
蜾蠃 （ すがれ ） 追 （ お ひ ） 吹か れ ど ほしの 木 の 形 ,地蜂
雪隠 の 神 は まる 貌柿 の 秋 ,秋
秋 耕 の 畝 が 入り くる 家 の 中 ,秋耕
昏々 の 長考 に 入る 山椒魚 ,山椒魚
善人 に 夏 炉 を 焚か れ 逃げ られ ぬ ,夏炉
湯舟 にて 菖蒲 啣 え し 首 なり けり ,菖蒲
行々子 親き よう だ いと 吹き 千 切れ ,行々子
亀 に 亀 が 乗っ て 天意 の ごとき もの ,
鯉 に 指 吸わ せ 緑蔭 に くから ぬ ,緑蔭
暴走族 流れ星 と ぞ 名 告 り ける ,流れ星
橦木 鮫 沖 に あらわれ 大旱 ,大旱
フグ 釣れ て 戦艦 ムツ の 忌 の 日 なり ,河豚
僧 ひとり 料亭 に 待つ 湯 びき 鱧 ,鱧
長虫 を 見 し が 今年 の 一大事 ,長虫
イオー 島 から 遠泳 で 還っ て こい ,遠泳
少年よ 癇癪玉 を ひとつ おくれ ,
蛞蝓 の 速足 死処 を あやまつ な ,蛞蝓
桐の花 男 の 寝顔 淵 と なる ,桐の花
浜木綿 は 野伏 と 寝 たる 乱れよ う ,浜木綿
こおろぎ よ 南瓜 の 下 は 都 なれ ,蟋蟀
萩 餅 や 位牌 の お 尻 撫で ながら ,餅
かぶら 蒸し 忘れ て はるか 人 の 肌 ,蕪
押し花 を 展 け ば 臍の緒 で あり し ,
秋風 の 猫 が 吐き たる 毛玉 か な ,秋風
風 の 貌 し て 風 の 盆 より 帰る ,風の盆
秋口 の なぜ か 箒 の 吊り どころ ,秋
藁 ぼっち つらぬく 棒 の こころざし ,藁塚
秋風 の 一弦琴 を 二つ 置く ,秋風
鮟鱇 を 捕り にゆ きし が 溺れ けり ,鮟鱇
断ら れ たり お 一人 の 鍋物 は ,鍋物
初風呂 の さら湯 は 毒 と 知り ながら ,初風呂
寒 の 底 は ? 人形 に 逢い に ゆく ,寒
冬眠 の 鯉 の 度胆 を 抜きとら ん ,冬眠
手間 かけて ぬたくる 面 か 冬の蠅 ,冬の蠅
楽屋 一 同 雪掻き に 出 て しまい けり ,雪掻き
抱か ん に は みな 怒り肩 雪女郎 ,雪女郎
いさぎよく 鴨 は さよなら 一顧 なし ,鴨
仏 頭 を 見 すぎ 霞 を ぬけ られ ぬ ,霞
関東平野 紋白蝶 に 騎 って ゆく ,蝶
いつ と なき 松 蟬 い つ と なき 樹齢 ,松蟬
春の 曲 女体 や 琴 に のしかかる ,春
長襦袢 ず るる ずる る と 蝸牛 ,蝸牛
赫々 と 都 を 落ちる 潮 まねき ,潮まねき
骨壺 を 購っ て ひとまず バラ 生ける ,薔薇
頬杖 の なんど 外れる 桃 祭 ,桃祭
向き あっ て いる 仏壇 と 雛壇 と ,雛
掌 に 計る 桜 つぼみ は グラム か 匁 か ,桜
花 の 鵯 頭 の ささくれる まで 狂う ,鵯
流さ れ て みちのく に あり 蓴 舟 ,蓴舟
春 昼 の 孔雀 に 挑む 男 か な ,春昼
亀 鳴かし すぎる ぞ 諸君 俳兄 よ ,亀鳴く
土筆 など 古き ネクタイ みな 捨てる ,土筆
籘 椅子 に のこす わが 形 り わが 膏 ,藤椅子
百 の 皿 に 紅梅 を 描く 一つ は 白梅 ,梅
桜の 根 百 尋 に し て 母 と 遇 はむ ,桜
花吹雪 天 に も あり し けものみち ,落花
揚雲雀 一遍上人 妻子 連れ ,揚雲雀
ぬばたまの 闇 の 牡丹 の 在り どころ ,牡丹
敦盛草 恋 と もち がふ 紅 の 色 ,敦盛草
緋 の 躑躅 負 ひ 雲仙 の ころび 坂 ,躑躅
雲仙 や 大山 （ お ほや ま ） 天女 （ れんげ ） 夢 の かたち ,大山蓮華
五月 の 少年 木霊 の やう な 貌 を し て ,五月
薮 て まり 句 を 案ずる は 鬼 相 なり ,てまり花
燈 心 草 日暮れ 人 の 名 呼ぶ やう に ,燈心草
十一 や 男 が 点 も す 厨 の 灯 ,十一
朴 の 花 山姥 ゐ ない ゐ ない ば ,朴の花
白日 傘 よ もつ ひら さ かけ ふ 越え て ,白日傘
安曇野 は 闇 こそ 夏 や み づぐるま ,夏
折笠美秋 に 見破ら れ たる 水母 か な ,水母
泳ぎ ゆく ゆもじ の 母 よ 青淵 よ ,泳ぎ
ゴム 飛び の 胸 まで 飛ん だ あと 爆死 ,
聖 玻璃 に 一点 の 蜘蛛 　 原爆 都市 ,蜘蛛
夏 の 星 廃市 に 水 の 流る る や ,夏の星
空 蟬 を それなら 紅 として お かむ ,空蟬
銀漢 や 出雲 廃駅 風 が 発つ ,銀漢
虫 時雨 寧楽 の 都 は がらん だう ,虫時雨
真葛 原 分け て 都 を 探し に ゆく ,真葛原
秋 蝶 の 曳く まひる ま の 闇 の いろ ,秋蝶
親 の 顔 し て もじゃもじゃ と 蝗 喰 ふ ,蝗
落葉松 の 月夜 に 誘ひ 念仏講 ,月夜
秋 の 暮 厩 覗け ば 馬 が ゐ た ,秋の暮
家 棄 つや 鬼灯 もののけ おいてけぼり ,鬼灯
裏山 に 鳥 けもの 秘め 万 燈籠 ,万燈籠
またたび 酒 親孝行 も うやむや に ,またたび
転 害 （ て がい ） 門 にて 木の実 独楽 よく 廻る ,木の実
前世 より 煮 〆 めて ゐ たる 牛蒡 か な ,
秋 深 む 家 の 中 に も けものみち ,秋
たま し ひの かたち を 烏瓜 に する ,烏瓜
吊橋 に 落葉 の 重み 梓川 ,落葉
枯峠 西 に 明る さ あり て 行く ,枯
岩屋寺 や 聖 （ ひじ り ） に 余る 薮 いちご ,苺
さきがけ て てふてふ 母 を 葬る 道 ,蝶
老 息子 お 母 （ かん ） を 呼べ ば 茶の木 咲く ,茶の花
今度 遇 ふ 日 は 藁 塚 に なっ て ゐる ,藁塚
復員 以後 狐火 一つ 見 たる のみ ,狐火
三平汁 都 ののしり 寂し がり ,三平汁
俳人 は 死 顔 佳けれ 雪 の 家 ,雪
牡丹雪 ジユネ を 読み たる 少年期 ,牡丹雪
牡丹雪 在世 中 は ありがとう ,牡丹雪
字 の きれいな 青年 と ゐ て 初 句会 ,初句会
餅 を 切る 妻 家 霊 （ いえ だま ） の ごとき 声 ,餅
ごはん つぶ つけ て ゑちごの 子 の 毬 突き ,毬始
垣 結 ふ や 一遍上人 過ぎ ゆき し ,垣手入れ
原発 の 無臭 無音 や 敷 松葉 ,敷松葉
糸 の ごとく 水 洩れ て いる 魂 まつり ,魂祭
ぼう たん の 忿怒 の 相 を 描きだす ,牡丹
馬 の 尻 の 綺麗 に 割れ て 菫 咲く ,菫
電球 の 白熱 し おり 花 の 中 ,花
安定 せ ざる 栄螺 の 殻 を 座右 にす ,栄螺
原爆 地 影絵 の ごとく 梅 を 干す ,梅干す
自転車 の 利発 なる 音 冬 が くる ,冬
静電気 把手 に 爆ぜ て 婚約 す ,
大寒 の 古傷 眉 の 中 と おる ,大寒
神経質 な 天秤 と いる 花 の 中 ,花
緋鯉 に 餌 祭 の ごとく 盛りあがる ,緋鯉
日溜り は 巨 き な レンズ 笹 鳴 す ,笹鳴
空砲 の ごとき 声 だ し 朱欒 売る ,朱欒
生コン の 拗ね て 出 て くる 花 の 中 ,花
末枯れ の 癇 脈 と なり 畝 の こる ,末枯れ
中空 に 空室 多し 桜 咲く ,桜
凧 の 骨 ささり し 春 の 渚 か な ,春
折目 より 砂粒 こぼれ 夏 逝け り ,夏逝く
喉仏 の あたり が 痒し 麦 の 秋 ,麦の秋
霊柩車 の 中 よく 滑り 冬 に 入る ,冬
貝割 の きれい に 曇る 袋 選る ,貝割菜
バックミラー の まつ 黒 に 見え 油照り ,油照り
生 ゴミ の 煩悩 詰め て 梅雨 に 入る ,梅雨
風鈴 の きりきり舞い の 闇 が あり ,風鈴
雷 の 下 霊柩車 の 金 鮮 しく ,雷
大安 の この 赤剥け の 牡丹 の 芽 ,牡丹の芽
大寒 の ひろがり い たる 臼 （ うす ） の 創 ,大寒
枯蔦 の 爪 たて て いる 獄 の 壁 ,枯蔦
休む 船腹 水陽 炎 の 巣 と なり ぬ ,陽炎
鎧戸 は 飢饉 の 音 す 雛まつり ,雛祭
黄 落 へ 針 の 震える 体重計 ,黄落
銃創 の 皺 の 抽象 黄 落す ,黄落
縞馬 の 縞 に まぎれ て 睡魔 くる ,
祈祷師 の 黒き マニキュア 夏 逝け り ,夏行く
干梅 の 怨 の 字 に 似る 一つ 見 ゆ ,干梅
金 屏 を 嘴 の ご とき が 映り 飛ぶ ,金屏風
脂ぎる 羽毛 を のせ て 水澄 め り ,水澄む
神棚 の 暗い ところ の 残暑 か な ,残暑
青谷 の どこか が 笑う 刃 を 研げ ば ,青谷
霊 面 が 街 に 棲み つき 黄 落す ,黄落
痙攣 し エンジン と まる 紅葉谷 ,紅葉
捨て し 河豚 小石 を 噛ん で い たる なり ,河豚
熱湯 の 還流 見 ゆる 冬ごもり ,冬篭り
花冷 の 飯粒 燥 き 足 裏 刺す ,花冷
奔放 な 枝 を 虜 に 水澄 め り ,水澄む
灰燼 の 芯 より 翔 ち て ゆりかもめ ,ゆりかもめ
菜の花 に 墜ち て 鴎 の さわぐ なり ,菜の花
風 に のり 羽毛 の あそぶ 冬 の 庭 ,冬
栗 実る 鴉 の 骸 吊ら れ い て ,栗
初空 の ひとり に 戻る 手 を 鳴らし ,初空
夢に 出て 葱 一本 の 重さ あり ,葱
既 視 症 の 扉 を 押せ ば 春 に なる ,春
やわらかく あるく 鳥い て 花 の 下 ,花
さくら 咲く こと を 忘れ て 日 が 沈む ,桜
たましい を 下 天 の 花 と おもい けり ,花
花 ひらく こと 知っ て い て 雨 匂う ,花
彼岸会 の 車 箪笥 の 環 鳴らす ,彼岸会
彼岸会 の 男 が つかむ 膝 が しら ,彼岸会
木 の みどり 草 の みどり に 罠 かける ,緑
御苑 青む バブルの塔 の 尖 見え て ,青む
鬼蓮 の 太き 根 で 水 鎮め たる ,蓮
急停車 し て 炎天 の 麦畑 ,炎天
海産物 問屋 あるとき 日射病 ,日射病
三 人 が 泉 を 濁し 四 人 去る ,泉
刺草 （ いらく さ ） に 蟻 走り 入り 走り出る ,蟻
永久凍土 という 墓 あり 敗戦 忌 ,敗戦忌
見え て いる 木 だ から 炎天 きしま せる ,炎天
更衣 この世 の 風 を あつめ つつ ,更衣
小鳥 くる 空 に 小さな 穴 あけ て ,小鳥来る
コスモス は 風 の 入口 かも しれ ぬ ,コスモス
秋 すずしき こと の 一つ を 死 と 言え り ,秋
人 の ため 道 あけ て おく 野 の しぐれ ,時雨
冬 雲 を 忘れ 残り の いろ と 見る ,冬雲
はだれ 野 の わたし 不発弾 かも 知れ ず ,はだれ野
人死 んで 打ち捨て られ し 白 梅酢 ,梅
発心 の とき は 盲 い て 遅 桜 ,桜
だんだん と 本気 に なっ て 花 の 散る ,花
醉 う まで の 花 の 明る さ と は 違う ,花
羽化 の 季節 わたし は みどり に 穴 を あけ ,緑
入口 の ない 山 が あり 夏 落葉 ,夏落葉
私 より 私 を 引い て 草 茂る ,草茂る
前 の 世 の その 前 の 世 は 沙羅双樹 ,沙羅双樹
どちら か と いえ ば くちなし に 恋する ,くちなし
雛あられ しばらく 致死量 を 超え ず ,雛あられ
生き て き て 斜め に あるく 南風 の 町 ,南風
佛 問い 木槿 の 垣 を 二 度 曲がる ,木槿
細 杷 （ こま ざらい ） する たび ほそる 屋敷神 ,細杷
つかみ とる 秋刀魚 の 腸 （ はら ） の やわらかき ,秋刀魚
片足 が 紅葉 を 踏ん で 水 わたる ,紅葉
冬木 背 に し て あたたかき 言葉 待つ ,冬木
木枯 に 音 立て て くる 夜 と 昼 ,木枯
戦争 の 片側 に ある 夜 の 長さ ,夜長
送電 塔 の 真下 まで き て 草 枯れる ,草枯る
冬 木立 夢中 問答 解け がたし ,冬木立
極月 の どこ に でも ある 猫 の 飯 ,極月
この としは 雑木 紅葉 を 見 て 了 る ,雑木紅葉冬
心平 死ん だ 冬 は 裸 の 太い 幹 ,冬
黄 落 の 舗道 を 切っ て 柩車 入れ ,黄落
小 春日 に わらい 納め の 翁 面 ,小春日
山家 盆 唄 踊ら ぬ 奴 も 白む か な ,盆
一 村 の うすうす と いる 狐 雨 ,
山峡 の 電燈 猪 の 目玉 か な ,猪
野 鯉 追う 音 で あり けり 冬 の 霧 ,冬霧
燠 吹い て おれ ば 出 て くる 里神楽 ,里神楽
